id,age,sex,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G3
4652,18,F,R,LE3,A,3,3,at_home,at_home,course,father,3,5,0,yes,yes,yes,yes,yes,no,no,yes,3,4,5,3,5,4,26,0.5
4653,16,M,R,GT3,A,0,4,teacher,services,course,father,3,1,2,yes,yes,no,yes,no,no,no,no,2,4,9,4,2,5,11,9.6
4654,15,F,U,GT3,T,1,2,health,at_home,home,father,4,1,4,yes,yes,yes,yes,no,no,no,no,2,3,6,5,4,5,28,1.9
4655,18,F,R,GT3,A,2,2,other,teacher,course,mother,2,5,2,yes,no,no,yes,yes,no,yes,no,5,3,7,1,3,5,10,16.9
4656,15,F,U,LE3,T,4,4,other,health,other,father,1,5,1,yes,yes,no,yes,yes,yes,no,no,4,1,6,0,5,0,24,0.3
4657,17,M,U,GT3,A,2,2,health,health,course,other,1,1,1,no,yes,yes,no,no,no,no,yes,3,4,9,3,2,5,3,15.5
4658,16,M,R,LE3,A,4,4,teacher,at_home,other,mother,3,5,0,yes,yes,no,yes,no,no,no,no,4,3,7,0,4,0,12,4
4659,17,M,R,GT3,T,1,4,health,other,home,father,1,2,3,yes,no,no,yes,yes,yes,no,yes,4,3,7,5,3,4,21,2
4660,16,F,U,GT3,T,1,1,services,at_home,reputation,father,4,2,4,yes,yes,no,no,no,yes,no,yes,4,4,6,4,5,4,25,3
4661,15,F,R,GT3,T,1,0,health,teacher,other,other,2,4,1,yes,no,yes,no,no,no,yes,yes,1,5,6,1,3,3,10,15
4662,17,F,R,LE3,T,0,1,health,services,course,mother,3,2,3,yes,yes,no,no,yes,no,no,yes,4,4,7,5,3,4,18,2
4663,17,F,U,LE3,A,2,2,at_home,at_home,other,father,1,2,3,yes,yes,yes,yes,yes,no,no,yes,5,1,7,4,4,4,26,2
4664,15,M,U,GT3,T,4,0,other,teacher,course,other,3,1,2,yes,yes,no,yes,no,no,no,no,5,3,7,4,4,4,24,4
4665,17,F,U,LE3,A,1,4,other,health,reputation,mother,4,1,2,yes,yes,yes,no,yes,no,no,yes,1,4,3,3,4,5,23,1.2
4666,18,M,U,LE3,A,1,2,services,other,other,mother,2,9,0,yes,no,yes,no,no,yes,yes,yes,5,4,10,4,4,5,8,20
4667,16,F,U,GT3,A,4,3,services,other,course,father,4,5,0,yes,yes,no,yes,no,no,no,no,5,3,5,3,5,4,9,8.4
4668,16,M,U,GT3,T,2,2,at_home,at_home,other,other,4,1,0,yes,yes,no,no,no,no,no,yes,4,4,5,5,5,5,21,3
4669,16,M,R,LE3,T,2,0,services,services,reputation,other,1,7,1,no,no,no,yes,no,yes,yes,no,5,5,7,3,5,4,26,20
4670,18,F,U,GT3,T,4,0,teacher,at_home,reputation,father,4,1,3,yes,yes,yes,no,no,no,no,no,3,3,6,4,3,5,28,3.3
4671,16,F,R,GT3,A,3,4,at_home,other,reputation,father,4,5,0,yes,yes,yes,yes,yes,no,no,yes,3,4,5,3,5,5,23,2.5
4672,15,M,R,LE3,T,2,3,at_home,other,other,father,1,9,1,no,no,yes,yes,yes,yes,yes,yes,3,3,7,5,4,5,0,20
4673,17,F,U,LE3,T,4,4,health,health,other,other,1,5,1,yes,no,yes,no,no,no,yes,yes,1,3,8,3,5,5,0,14.3
4674,18,F,R,GT3,A,4,3,health,services,course,mother,2,5,1,yes,no,yes,yes,no,no,no,no,5,2,7,0,2,2,13,20
4675,16,M,U,LE3,T,1,3,teacher,services,reputation,father,1,7,1,yes,no,yes,no,yes,no,yes,yes,1,4,7,5,3,4,15,20
4676,15,M,R,LE3,A,4,4,at_home,other,course,father,4,5,1,yes,yes,no,yes,yes,no,no,yes,5,3,5,3,2,4,9,4.8
4677,17,M,U,GT3,T,0,2,at_home,other,other,mother,3,2,2,yes,yes,yes,no,yes,no,no,yes,3,3,6,4,5,5,28,1
4678,17,M,U,GT3,T,1,1,health,at_home,home,mother,3,1,4,yes,yes,no,no,yes,no,no,no,4,3,6,4,4,4,19,3
4679,18,F,U,GT3,T,1,3,other,at_home,reputation,other,1,10,0,no,yes,yes,no,no,yes,yes,no,1,1,11,4,5,4,0,20
4680,18,M,U,GT3,T,2,0,other,health,course,father,3,1,2,yes,yes,no,no,no,no,no,yes,5,4,3,4,3,5,12,5
4681,18,M,R,LE3,T,3,4,health,other,reputation,other,1,5,0,yes,no,yes,no,yes,yes,yes,no,3,2,8,0,3,2,6,17.5
4682,15,M,R,LE3,A,2,2,services,at_home,course,mother,3,1,0,yes,yes,no,yes,no,no,no,yes,4,4,6,4,3,4,19,9.8
4683,15,F,R,GT3,T,0,3,at_home,health,course,father,3,1,2,yes,yes,no,no,no,no,no,yes,4,3,6,5,4,4,16,9
4684,18,M,R,GT3,T,1,2,teacher,services,home,other,3,2,3,no,yes,yes,yes,yes,no,no,yes,5,4,5,5,3,4,16,0
4685,16,F,R,GT3,T,1,4,other,other,other,other,3,2,3,no,yes,no,yes,no,yes,no,no,4,4,9,4,3,5,29,5
4686,17,M,U,GT3,T,4,0,services,teacher,reputation,mother,3,2,2,yes,yes,no,no,no,no,no,no,2,4,8,5,1,4,12,8.2
4687,17,M,U,LE3,T,3,3,at_home,other,other,father,3,5,1,yes,yes,no,yes,no,no,no,no,2,3,8,0,3,3,21,0.1
4688,15,F,U,LE3,T,3,3,services,at_home,course,other,1,5,1,yes,no,yes,yes,yes,no,yes,no,5,4,8,3,2,5,5,20
4689,17,M,U,GT3,T,4,2,at_home,other,other,other,1,3,0,no,no,yes,yes,yes,yes,yes,no,1,5,8,3,5,5,5,19
4690,16,M,U,GT3,A,0,4,at_home,teacher,home,mother,1,6,1,no,no,yes,no,no,yes,yes,yes,3,3,9,2,5,3,8,16
4691,17,F,R,LE3,A,3,1,health,other,other,father,1,2,4,yes,yes,yes,yes,yes,no,no,no,2,5,9,4,3,4,27,1.3
4692,15,M,U,LE3,T,1,3,health,at_home,course,mother,3,1,4,yes,no,no,yes,yes,yes,no,yes,4,3,5,4,5,5,22,9
4693,15,M,U,LE3,A,0,0,teacher,services,course,other,4,2,2,yes,yes,no,yes,no,no,no,no,3,4,6,5,3,5,22,2
4694,16,M,R,LE3,T,2,3,teacher,at_home,home,father,2,1,4,yes,no,yes,no,yes,yes,no,yes,5,1,9,4,4,4,16,2
4695,16,M,R,GT3,A,2,3,services,health,reputation,mother,3,1,0,yes,no,yes,no,yes,yes,no,yes,1,4,5,1,5,5,7,14.4
4696,17,F,U,LE3,T,0,1,health,at_home,home,father,1,9,0,no,no,yes,no,no,yes,yes,yes,4,2,8,3,5,4,5,20
4697,17,M,U,LE3,T,1,1,at_home,health,reputation,father,3,1,3,yes,yes,yes,no,no,no,no,no,4,3,4,4,3,5,29,0
4698,15,F,R,LE3,A,2,4,health,other,course,father,1,5,3,no,no,yes,no,yes,no,yes,yes,2,3,6,3,5,5,10,15.3
4699,16,M,U,GT3,T,1,3,at_home,health,other,other,3,1,2,no,no,yes,no,yes,no,no,no,5,3,7,4,3,4,27,0.8
4700,16,F,U,GT3,A,4,3,health,other,course,father,3,5,0,yes,yes,no,no,no,no,no,no,3,3,9,0,5,1,20,2.4
4701,16,M,U,LE3,T,3,2,at_home,health,home,mother,3,1,3,yes,yes,no,no,no,no,no,no,3,4,5,4,4,4,21,5.7
4702,17,F,R,LE3,T,0,2,services,at_home,home,father,1,1,4,yes,yes,no,no,no,yes,no,yes,2,5,7,4,5,5,12,7.9
4703,16,M,U,GT3,T,3,0,health,teacher,other,father,1,5,0,no,no,yes,no,yes,yes,no,no,3,5,5,4,2,5,8,17.5
4704,15,F,U,GT3,T,4,0,other,other,home,other,3,1,3,yes,yes,no,yes,yes,yes,no,no,4,4,6,5,4,4,19,7
4705,15,F,R,LE3,A,2,2,other,health,course,mother,3,1,3,yes,yes,yes,no,no,no,no,yes,3,3,9,4,5,5,22,2.9
4706,17,M,R,GT3,T,1,0,at_home,teacher,other,father,3,2,4,yes,yes,yes,yes,no,no,no,yes,5,3,9,4,4,5,29,5
4707,18,F,R,LE3,A,1,3,services,health,reputation,other,3,1,3,no,yes,no,yes,yes,no,no,yes,4,4,5,3,2,4,12,13.1
4708,17,M,U,GT3,A,4,1,at_home,health,home,other,2,1,2,yes,yes,no,yes,yes,no,no,yes,5,1,5,5,4,5,18,5
4709,18,M,R,LE3,T,0,3,services,health,reputation,father,3,1,3,yes,yes,yes,yes,no,yes,no,yes,5,4,4,2,2,1,13,5
4710,16,M,U,LE3,T,3,2,teacher,at_home,other,father,4,1,2,yes,yes,yes,yes,yes,no,no,no,4,3,7,5,5,5,17,6
4711,17,M,R,GT3,A,2,4,health,health,home,father,1,2,4,no,no,yes,yes,yes,yes,no,no,1,4,9,3,5,4,18,13.8
4712,15,M,U,LE3,A,0,4,services,teacher,other,other,3,1,3,yes,no,no,no,yes,no,no,no,3,4,9,5,4,5,22,8.1
4713,16,F,R,GT3,T,4,2,at_home,health,home,father,2,10,0,no,no,yes,yes,no,no,yes,no,2,3,6,3,1,5,5,20
4714,15,M,U,GT3,A,4,3,teacher,services,home,other,3,5,1,no,yes,no,yes,no,yes,no,yes,1,4,6,3,4,5,18,11.7
4715,16,M,U,GT3,A,1,0,at_home,other,home,mother,1,9,3,yes,no,yes,no,yes,no,no,yes,1,1,7,4,4,4,3,20
4716,17,M,R,LE3,A,2,0,other,at_home,other,father,2,1,3,yes,no,no,yes,no,yes,no,yes,5,2,7,4,3,5,16,0
4717,18,M,R,LE3,T,0,4,other,services,other,mother,3,1,2,yes,yes,yes,yes,no,no,no,yes,5,4,5,4,5,5,22,2.22E-16
4718,16,M,U,LE3,A,1,2,health,services,course,mother,1,6,0,yes,no,yes,no,no,yes,yes,yes,5,3,6,1,5,3,4,18.9
4719,18,M,R,GT3,A,2,2,health,teacher,course,mother,1,9,1,yes,no,yes,yes,yes,yes,yes,no,5,2,9,1,5,3,0,20
4720,16,F,U,LE3,A,3,1,teacher,teacher,other,other,4,1,3,yes,yes,no,no,no,yes,no,yes,3,4,5,5,4,4,11,7.1
4721,15,F,R,LE3,A,3,4,other,at_home,other,other,1,5,0,no,no,yes,no,no,yes,yes,yes,5,3,6,3,1,4,3,20
4722,15,M,R,LE3,T,1,2,services,at_home,home,other,4,1,4,yes,no,yes,yes,yes,no,no,no,4,4,8,5,4,4,28,9
4723,16,F,U,LE3,T,0,1,other,other,course,other,4,1,4,no,yes,no,yes,yes,no,no,yes,2,4,9,5,3,5,26,1.4
4724,18,M,R,GT3,A,2,0,health,health,course,mother,3,1,4,no,yes,no,yes,no,no,no,yes,1,3,9,5,5,4,19,6.9
4725,17,M,R,LE3,A,3,4,at_home,at_home,other,other,1,5,1,yes,yes,no,yes,no,no,no,no,3,4,7,0,3,3,28,1.7
4726,17,M,U,GT3,A,3,4,teacher,at_home,course,mother,3,5,0,no,yes,no,no,no,no,no,no,4,3,7,3,2,5,13,8.1
4727,15,M,U,GT3,T,0,2,other,health,other,mother,2,5,1,no,no,yes,no,yes,yes,yes,yes,3,4,5,4,1,5,6,18.4
4728,17,M,R,GT3,T,1,2,services,other,course,other,1,5,1,no,no,yes,no,no,no,yes,no,3,3,6,4,3,4,10,16
4729,15,F,U,GT3,A,4,3,services,teacher,reputation,mother,4,5,0,yes,yes,no,yes,yes,no,no,no,3,3,5,0,5,2,15,5.4
4730,17,F,R,LE3,A,2,0,services,other,reputation,other,2,2,3,yes,yes,yes,yes,yes,no,no,no,4,5,6,5,3,5,21,1
4731,16,F,R,LE3,T,3,0,teacher,health,course,mother,2,4,0,no,no,no,yes,yes,no,yes,yes,1,4,5,1,3,5,9,16.4
4732,15,F,U,LE3,A,4,1,services,teacher,other,father,3,1,1,yes,yes,no,yes,no,no,no,yes,4,3,4,4,5,5,25,2.9
4733,15,M,U,GT3,A,0,1,services,teacher,reputation,other,3,2,3,yes,yes,yes,yes,no,no,no,no,3,4,9,4,5,5,29,0.6
4734,16,F,U,LE3,T,1,3,other,teacher,home,mother,3,1,3,yes,yes,no,no,no,no,no,no,4,3,7,4,3,5,19,1
4735,15,M,U,GT3,T,2,0,teacher,other,other,other,3,1,3,yes,yes,no,no,yes,yes,no,no,5,4,6,4,3,5,14,7
4736,17,F,U,LE3,T,0,1,at_home,health,reputation,mother,1,1,2,yes,yes,yes,no,yes,yes,yes,yes,1,5,7,4,5,4,4,18.9
4737,17,F,U,LE3,T,1,0,at_home,other,home,other,2,2,4,no,yes,no,no,no,no,no,no,2,1,7,5,4,5,13,6.6
4738,15,F,R,LE3,T,0,0,services,other,reputation,father,2,6,0,no,no,yes,no,no,no,yes,no,4,5,7,4,2,5,1,19.1
4739,17,F,R,GT3,A,3,1,health,services,reputation,father,1,1,2,yes,yes,yes,yes,yes,no,no,yes,5,4,7,4,5,5,22,7
4740,18,M,U,LE3,T,3,2,teacher,at_home,home,other,3,1,1,no,no,yes,no,no,no,yes,no,2,3,4,1,2,4,8,13.3
4741,15,F,R,GT3,T,4,2,health,other,home,other,2,6,0,yes,no,yes,no,no,no,yes,yes,3,4,7,5,2,5,8,15.3
4742,16,F,R,GT3,T,0,1,teacher,services,course,mother,4,1,2,yes,no,no,no,yes,yes,no,no,3,4,5,5,4,5,22,1.8
4743,18,M,R,GT3,T,3,3,teacher,health,reputation,mother,2,5,0,no,no,yes,yes,yes,yes,no,yes,5,3,8,0,4,0,6,15.5
4744,15,M,R,LE3,T,1,4,other,services,home,other,1,4,1,yes,no,yes,yes,no,yes,yes,no,2,2,6,1,5,1,7,15.4
4745,16,F,U,LE3,T,4,0,services,other,course,father,2,10,0,yes,no,yes,no,yes,no,yes,yes,1,1,9,1,4,4,4,20
4746,17,M,R,GT3,A,2,4,other,health,home,father,1,7,1,yes,no,yes,yes,yes,no,yes,yes,3,3,8,2,3,5,0,20
4747,16,M,R,GT3,T,0,1,health,services,course,other,2,2,3,no,no,yes,yes,no,no,no,no,3,2,8,5,1,4,15,14.3
4748,18,M,U,GT3,A,3,0,health,other,course,mother,3,1,3,yes,yes,no,no,yes,no,no,yes,5,3,4,3,4,4,11,11.7
4749,17,F,U,GT3,A,1,4,at_home,health,home,other,2,4,0,yes,no,yes,yes,no,no,yes,no,3,2,8,2,4,3,9,14.6
4750,15,M,U,GT3,T,0,2,other,health,home,other,2,5,1,yes,no,yes,yes,yes,no,yes,no,3,3,8,2,3,1,9,14.1
4751,17,F,U,LE3,T,1,3,other,at_home,reputation,father,4,1,3,yes,yes,yes,yes,no,no,no,no,5,3,7,4,5,4,28,2
4752,15,F,R,LE3,A,4,4,other,other,reputation,father,1,5,1,no,no,yes,no,yes,yes,yes,no,4,3,6,3,2,4,10,18.2
4753,15,F,U,LE3,A,3,3,at_home,at_home,course,mother,4,5,1,no,no,yes,no,yes,no,no,yes,4,3,7,3,5,4,25,1.9
4754,16,F,R,GT3,A,3,2,other,health,home,mother,3,2,2,yes,yes,no,no,yes,no,no,yes,5,3,8,4,5,5,18,1
4755,16,M,R,GT3,T,4,4,other,health,reputation,other,4,5,1,no,yes,no,yes,no,yes,no,no,3,4,6,0,4,1,18,9.3
4756,16,F,U,LE3,A,1,1,other,services,course,other,4,2,3,no,no,no,no,yes,yes,no,yes,3,4,5,5,5,4,28,3.9
4757,18,M,U,LE3,T,0,0,other,at_home,reputation,other,3,1,2,yes,yes,yes,yes,yes,yes,yes,yes,3,4,6,3,4,4,2,20
4758,18,F,U,GT3,T,1,2,health,teacher,course,other,4,1,3,yes,yes,no,yes,yes,no,no,no,5,3,9,4,5,5,14,1
4759,16,M,U,GT3,A,0,3,services,other,reputation,father,3,1,3,yes,yes,no,no,yes,no,no,yes,3,4,8,4,3,5,26,2.1
4760,18,F,U,GT3,T,4,3,health,at_home,home,mother,2,5,0,yes,no,yes,no,no,yes,yes,yes,3,4,8,0,3,1,4,18.3
4761,17,M,U,LE3,T,2,2,other,health,other,mother,1,4,1,yes,no,yes,yes,yes,yes,yes,no,1,4,6,1,3,2,15,12.5
4762,17,F,R,GT3,A,0,1,teacher,services,other,mother,4,1,2,yes,yes,no,yes,yes,yes,no,yes,4,3,5,5,3,4,12,7
4763,18,F,R,GT3,A,3,1,teacher,other,course,mother,3,1,4,yes,no,yes,no,yes,no,no,yes,3,4,9,4,3,5,28,2.3
4764,18,M,R,GT3,T,3,3,at_home,other,other,father,3,5,1,no,yes,yes,no,yes,yes,no,no,2,4,8,0,5,3,12,6.7
4765,17,F,R,LE3,A,3,2,health,services,other,other,3,2,2,yes,yes,no,yes,no,yes,no,no,5,3,7,5,4,5,12,1
4766,15,F,U,GT3,T,1,2,at_home,health,course,mother,1,2,2,yes,no,yes,yes,yes,no,no,yes,5,5,5,5,5,5,22,0
4767,17,F,U,LE3,A,1,0,at_home,teacher,other,mother,3,2,2,yes,yes,no,no,no,yes,no,no,5,4,8,5,5,4,15,0
4768,17,M,R,GT3,A,1,3,teacher,services,reputation,other,3,1,1,yes,yes,yes,yes,no,no,yes,no,3,4,5,3,3,5,24,0.4
4769,18,F,R,GT3,A,3,1,health,teacher,reputation,father,3,1,2,yes,yes,no,yes,no,no,no,yes,5,3,6,4,5,5,3,9.1
4770,17,F,R,LE3,A,0,4,services,at_home,reputation,father,4,2,4,yes,yes,no,yes,yes,no,no,no,5,3,8,4,5,5,23,1
4771,18,M,U,GT3,T,3,1,health,other,home,mother,2,6,0,yes,no,yes,yes,no,yes,no,yes,4,2,5,4,5,4,9,16.3
4772,18,M,U,LE3,A,0,1,at_home,health,reputation,mother,2,4,0,no,no,yes,no,yes,yes,yes,yes,5,4,8,4,4,5,21,12.6
4773,16,M,U,GT3,T,1,4,other,teacher,other,mother,4,1,4,yes,yes,no,no,no,yes,no,yes,4,3,7,5,5,5,12,5
4774,17,M,R,LE3,T,2,3,at_home,health,other,father,2,3,0,no,no,yes,no,yes,yes,yes,no,4,5,6,1,4,4,2,18.6
4775,15,M,R,GT3,A,1,0,health,at_home,reputation,mother,3,1,1,yes,yes,no,yes,yes,yes,no,no,3,4,7,5,2,5,9,10.5
4776,16,F,U,LE3,A,4,1,teacher,teacher,home,other,1,5,1,no,no,yes,yes,yes,yes,yes,no,4,5,7,3,5,5,4,18.7
4777,18,F,U,LE3,A,0,1,health,health,reputation,father,2,5,1,no,no,yes,no,no,yes,no,yes,5,1,4,1,4,3,7,15.5
4778,18,F,R,GT3,A,2,3,services,health,home,father,1,10,1,yes,no,yes,yes,yes,no,yes,no,2,4,8,5,2,5,0,20
4779,15,M,R,LE3,A,1,3,other,at_home,home,other,2,1,3,yes,yes,no,yes,no,yes,no,no,5,1,9,5,3,4,18,6
4780,18,F,U,GT3,T,2,2,other,services,reputation,other,2,5,0,yes,no,yes,yes,yes,no,yes,yes,2,5,4,4,2,5,7,14.5
4781,17,M,R,LE3,A,3,3,at_home,at_home,home,father,4,5,0,yes,yes,yes,no,yes,no,no,yes,4,4,6,3,5,5,22,2.6
4782,16,M,U,GT3,T,0,3,health,teacher,other,mother,1,7,0,yes,no,yes,yes,yes,yes,yes,yes,2,1,7,3,3,5,0,20
4783,18,F,U,GT3,T,4,1,teacher,teacher,reputation,father,4,1,3,yes,yes,yes,yes,no,yes,yes,no,4,3,5,5,3,5,29,9
4784,18,M,R,GT3,T,3,0,services,other,other,mother,4,1,4,yes,yes,no,no,no,no,no,no,3,4,5,4,2,4,11,6.9
4785,15,M,R,GT3,T,2,1,at_home,health,home,other,1,6,1,yes,no,yes,no,yes,no,yes,no,1,1,6,3,4,4,3,18.3
4786,17,F,R,LE3,A,1,3,health,teacher,course,mother,3,2,3,no,yes,no,no,yes,no,no,no,3,3,8,4,3,5,20,4.5
4787,18,M,U,GT3,A,0,2,teacher,services,reputation,other,3,1,3,yes,yes,yes,yes,yes,no,no,no,4,4,5,4,4,4,27,9
4788,15,M,R,GT3,T,4,0,health,services,course,mother,4,1,2,yes,yes,yes,no,yes,no,no,no,4,3,5,3,4,5,20,4
4789,18,F,R,GT3,T,1,2,teacher,at_home,course,mother,2,6,0,no,no,no,yes,yes,yes,no,yes,1,2,8,1,1,1,4,18.5
4790,15,M,U,GT3,A,4,4,health,teacher,course,other,3,5,1,yes,yes,no,no,yes,no,no,no,4,3,8,0,3,3,19,2.2
4791,15,M,U,GT3,T,0,2,health,teacher,course,mother,3,1,3,yes,yes,yes,no,no,no,no,no,1,3,3,5,5,5,27,0.1
4792,17,F,R,LE3,A,2,2,at_home,other,other,father,3,1,2,yes,no,yes,no,yes,yes,no,yes,1,4,7,4,5,4,24,13.9
4793,18,F,U,GT3,T,4,3,health,other,reputation,mother,2,5,1,no,no,yes,no,no,no,yes,yes,1,2,6,3,1,5,0,20
4794,17,F,U,LE3,A,0,3,health,other,other,father,4,2,2,yes,yes,yes,yes,no,no,no,no,4,4,5,4,3,4,22,0
4795,15,F,U,LE3,T,4,3,at_home,teacher,home,other,4,5,0,yes,yes,yes,yes,yes,no,no,no,3,3,9,0,5,3,29,1.4
4796,16,M,R,GT3,T,1,3,at_home,at_home,reputation,mother,1,4,1,no,no,yes,yes,yes,yes,yes,no,3,3,4,2,1,2,14,13.8
4797,18,M,R,GT3,T,4,3,other,at_home,reputation,mother,2,5,1,yes,no,yes,no,no,no,yes,yes,5,1,10,3,3,4,0,20
4798,16,F,U,LE3,A,1,2,other,at_home,other,father,3,1,0,yes,yes,yes,yes,no,yes,yes,no,3,4,10,1,2,4,2,20
4799,18,M,U,LE3,A,1,4,at_home,at_home,home,father,3,1,3,yes,yes,no,no,no,yes,no,yes,3,3,6,4,5,4,15,2.4
4800,17,M,U,LE3,A,0,3,services,services,course,other,4,1,3,no,yes,no,no,yes,no,no,no,2,3,7,5,3,4,10,10.7
4801,17,F,R,GT3,T,3,4,teacher,teacher,home,father,4,5,1,yes,yes,no,yes,yes,yes,no,yes,5,3,9,0,5,3,14,2.7
4802,17,F,U,LE3,T,4,4,at_home,health,other,father,1,5,1,yes,no,yes,no,no,no,no,no,5,5,6,0,5,1,25,13.5
4803,17,M,U,LE3,T,2,1,other,teacher,other,father,4,2,4,yes,yes,yes,no,no,no,no,yes,3,4,6,5,5,5,28,1
4804,17,F,R,GT3,T,1,1,health,at_home,other,mother,4,1,2,yes,yes,no,no,yes,yes,no,yes,2,4,9,5,4,5,20,3
4805,16,F,U,LE3,T,3,0,at_home,services,course,mother,3,1,3,yes,yes,yes,no,no,no,no,yes,5,4,8,4,5,5,26,8
4806,17,F,R,GT3,T,1,1,at_home,services,reputation,mother,1,5,1,no,no,yes,no,yes,yes,yes,yes,2,5,8,2,4,2,7,15.2
4807,15,M,R,LE3,A,3,3,other,teacher,home,mother,2,5,1,no,no,yes,yes,yes,yes,yes,no,5,1,6,0,2,0,10,18.5
4808,15,F,R,GT3,A,3,4,other,health,home,mother,1,5,0,no,no,yes,yes,no,yes,no,yes,5,2,5,3,2,5,6,16.1
4809,16,M,U,LE3,A,2,0,services,at_home,course,father,2,4,0,yes,no,yes,no,yes,yes,yes,no,4,1,5,4,4,5,6,14
4810,18,M,U,GT3,T,3,1,other,services,other,father,4,1,2,yes,yes,yes,no,yes,no,no,no,5,3,5,4,3,4,20,8
4811,15,M,R,GT3,A,2,2,other,at_home,home,mother,3,1,3,yes,no,yes,yes,no,no,no,yes,3,3,7,4,5,5,25,0.3
4812,18,F,U,LE3,T,0,0,other,at_home,reputation,mother,1,2,4,yes,no,yes,no,yes,yes,no,yes,5,3,6,5,4,4,22,5
4813,16,F,R,GT3,T,1,3,health,at_home,home,other,3,1,2,yes,no,yes,yes,yes,no,no,yes,5,4,9,5,3,4,27,3
4814,18,F,U,LE3,A,2,4,at_home,other,other,other,3,1,3,yes,yes,no,yes,no,no,no,yes,5,3,7,4,3,4,9,9.4
4815,18,F,R,GT3,T,1,3,at_home,at_home,home,father,3,1,2,yes,yes,no,no,yes,no,no,no,5,4,8,5,3,4,18,6
4816,18,F,R,GT3,T,4,3,other,at_home,other,other,3,5,1,no,no,yes,no,yes,yes,no,yes,5,3,7,3,5,4,26,18.8
4817,18,M,U,GT3,T,0,2,services,health,reputation,father,3,2,2,yes,yes,no,no,yes,no,no,yes,3,3,7,5,5,5,19,8.9
4818,16,M,U,GT3,T,4,2,other,health,course,other,1,2,1,no,no,yes,yes,no,yes,yes,yes,1,5,5,1,2,5,3,18.1
4819,15,M,U,GT3,T,4,4,services,other,other,mother,1,5,1,yes,yes,no,yes,yes,yes,no,no,4,5,5,3,2,5,13,7.8
4820,17,F,U,GT3,A,3,1,at_home,other,other,mother,2,10,3,no,no,yes,no,no,yes,yes,yes,5,1,9,5,1,4,1,20
4821,18,M,R,GT3,A,3,3,services,at_home,home,father,3,5,1,yes,yes,yes,no,yes,no,no,yes,3,4,6,3,3,5,20,4.3
4822,15,M,R,LE3,T,4,1,services,services,course,father,3,1,3,yes,no,yes,yes,no,no,no,yes,1,3,6,4,4,5,28,1.9
4823,15,F,U,LE3,T,3,4,teacher,services,other,father,2,5,1,yes,no,yes,yes,no,yes,yes,yes,5,1,6,3,2,5,8,17.2
4824,16,F,U,GT3,A,1,3,services,teacher,home,father,1,7,2,yes,no,yes,yes,yes,no,yes,no,2,2,10,1,4,3,1,20
4825,15,M,R,GT3,A,3,1,services,services,reputation,other,3,1,2,yes,yes,yes,yes,no,no,no,yes,4,3,5,3,5,4,26,9
4826,16,M,U,GT3,A,4,3,health,services,course,mother,3,5,0,yes,yes,no,no,yes,yes,no,no,4,4,7,3,5,5,16,8.6
4827,18,F,U,LE3,T,3,2,at_home,health,home,other,1,4,2,yes,yes,no,yes,yes,yes,yes,yes,5,5,6,4,2,4,9,12.2
4828,18,F,U,GT3,A,3,2,other,teacher,course,mother,3,2,4,yes,yes,yes,no,no,no,no,no,5,3,8,5,5,4,23,9
4829,17,F,U,LE3,A,2,0,teacher,teacher,other,mother,1,5,1,no,no,yes,yes,yes,yes,yes,yes,3,3,7,5,1,5,4,17.6
4830,17,F,R,GT3,T,2,4,services,health,home,other,1,9,0,no,no,yes,yes,no,no,yes,yes,5,4,10,5,4,5,3,20
4831,17,M,R,GT3,T,4,1,health,services,reputation,father,3,1,2,yes,yes,yes,yes,yes,no,no,yes,3,4,9,4,5,4,29,0.1
4832,15,M,U,GT3,A,1,3,health,services,reputation,other,3,2,2,yes,yes,no,yes,no,no,no,yes,5,3,5,5,4,4,18,2
4833,18,F,R,GT3,T,0,0,other,teacher,home,other,3,1,4,yes,yes,yes,no,no,no,no,no,5,4,9,4,3,4,22,0
4834,16,M,U,GT3,A,0,4,other,services,home,other,1,6,1,no,no,yes,no,yes,no,yes,no,4,3,9,2,3,3,6,17.3
4835,17,M,U,LE3,A,4,4,at_home,teacher,course,mother,3,5,1,yes,yes,no,no,yes,no,no,yes,5,3,6,3,3,5,8,9.8
4836,16,F,U,GT3,T,1,4,services,services,home,father,4,1,4,yes,yes,no,yes,yes,yes,no,yes,4,4,6,4,5,4,19,2
4837,16,M,R,LE3,T,1,1,health,at_home,course,mother,1,9,0,yes,yes,yes,no,yes,no,yes,no,3,3,9,2,1,2,2,20
4838,17,M,R,LE3,A,1,2,teacher,health,other,other,2,9,0,no,no,yes,no,no,yes,no,no,5,2,7,1,3,4,5,20
4839,18,M,R,GT3,T,2,0,at_home,other,home,other,3,2,4,yes,yes,yes,no,yes,no,no,yes,5,4,8,5,3,4,21,0.7
4840,17,F,R,GT3,T,4,1,services,at_home,other,mother,1,3,1,no,no,yes,no,no,no,yes,no,5,1,8,5,5,5,4,20
4841,16,F,R,GT3,T,0,3,other,services,reputation,mother,1,2,2,yes,no,no,yes,no,yes,no,no,3,5,8,5,2,5,12,3.5
4842,17,M,U,LE3,T,1,1,services,other,course,father,3,2,3,yes,yes,no,yes,yes,no,no,yes,5,4,6,4,4,4,12,2
