id,age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,G3,sex.e,famsize.e,Pstatus.e,Mjob.e,Fjob.e,reason.e,guardian.e,schoolsup.e,famsup.e,paid.e,activities.e,nursery.e,higher.e,internet.e,romantic.e,result
4698,15,2,4,1,5,3,2,3,2,3,5,5,10,13,0,1,0,1,2,0,0,0,0,1,0,1,0,1,1,1
4699,16,1,3,3,2,2,5,1,3,5,2,1,27,2,1,0,1,0,1,2,2,0,0,1,0,1,0,0,0,0
4700,16,4,3,3,1,3,5,2,1,5,1,3,20,4,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0
4701,16,3,2,3,3,3,3,2,5,5,5,2,21,6,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0
4702,17,0,2,1,1,3,2,5,1,5,5,4,12,9,0,1,1,3,0,1,0,1,1,0,0,0,1,1,1,0
4703,16,3,0,1,5,0,3,5,1,4,2,2,8,14,1,0,1,1,4,2,0,0,0,1,0,1,1,0,0,1
4704,15,4,0,3,3,2,5,4,3,5,3,2,19,8,0,0,1,2,2,1,2,0,1,0,1,1,1,0,0,0
4705,15,2,2,3,2,2,1,4,2,4,2,4,22,4,0,1,0,2,1,0,1,1,1,0,0,0,0,0,1,0
4706,17,1,0,3,1,0,4,1,3,1,4,4,29,0,1,0,1,0,4,2,0,0,1,0,1,0,0,0,1,0
4707,18,1,3,3,6,3,4,2,2,3,2,5,12,10,0,1,0,3,1,3,2,0,1,0,1,1,0,0,1,1
4708,17,4,1,2,3,2,3,1,4,5,3,5,18,0,1,0,0,0,1,1,2,0,1,0,1,1,0,0,1,0
4709,18,0,3,3,2,3,1,3,5,2,2,1,13,3,1,1,1,3,1,3,0,0,1,1,1,0,1,0,1,0
4710,16,3,2,4,6,2,4,3,4,4,1,4,17,10,1,1,1,4,0,2,0,1,1,1,1,1,0,0,0,1
4711,17,2,4,1,6,1,1,4,2,3,1,4,18,11,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1
4712,15,0,4,3,2,2,3,1,2,1,2,2,22,9,1,1,0,3,4,2,2,1,0,0,0,1,0,0,0,0
4713,16,4,2,2,10,0,2,3,1,3,1,5,5,16,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1
4714,15,4,3,3,5,2,1,4,2,3,3,1,18,10,1,0,0,4,3,1,2,0,1,0,1,0,1,0,1,1
4715,16,1,0,1,9,3,1,1,1,4,4,5,3,20,1,0,0,0,2,1,1,1,0,1,0,1,0,0,1,1
4716,17,2,0,2,2,3,2,2,1,4,4,4,16,6,1,1,0,2,0,2,0,1,0,0,1,0,1,0,1,0
4717,18,0,4,3,2,3,5,3,5,3,3,1,22,1,1,1,1,2,3,2,1,0,1,0,1,0,1,0,1,0
4718,16,1,2,1,6,0,5,3,2,1,5,5,4,14,1,1,0,1,3,0,1,1,0,1,0,0,1,1,1,1
4719,18,2,2,1,9,1,5,2,4,1,5,2,0,17,1,0,0,1,4,0,1,1,0,1,1,1,1,1,0,1
4720,16,3,1,4,1,3,3,4,3,4,4,5,11,8,0,1,0,4,4,2,2,1,1,0,0,0,1,0,1,0
4721,15,3,4,1,9,0,5,3,1,2,1,5,3,17,0,1,0,2,0,2,2,0,0,1,0,0,1,1,1,1
4722,15,1,2,4,1,2,3,2,3,3,1,1,28,9,1,1,1,3,0,1,2,0,0,0,1,1,0,0,0,0
4723,16,0,1,4,2,2,2,4,1,4,5,1,26,0,0,1,1,2,2,0,2,0,1,0,1,1,0,0,1,0
4724,18,2,0,3,2,3,1,5,4,4,4,3,19,8,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
4725,17,3,4,1,2,3,4,4,1,4,2,4,28,0,1,1,0,0,0,2,2,1,1,0,1,0,0,0,0,0
4726,17,3,4,3,2,2,4,3,5,4,2,2,13,8,1,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0
4727,15,0,2,2,5,1,3,4,1,4,1,5,6,15,1,0,1,2,1,2,1,0,0,1,0,1,1,1,1,1
4728,17,1,2,1,5,1,3,3,2,4,3,1,10,13,1,0,1,3,2,0,2,0,0,1,0,0,0,1,0,1
4729,15,4,3,4,3,2,1,4,5,2,5,5,15,5,0,0,0,3,4,3,1,1,1,0,1,1,0,0,0,0
4730,17,2,0,2,2,2,2,5,1,5,1,5,21,2,0,1,0,3,2,3,2,1,1,0,1,1,0,0,0,0
4731,16,3,0,2,4,0,1,4,1,1,3,5,9,14,0,1,1,4,1,0,1,0,0,0,1,1,0,1,1,1
4732,15,4,1,3,3,1,3,5,3,2,3,5,25,3,0,1,0,3,4,2,0,1,1,0,1,0,0,0,1,0
4733,15,0,1,3,1,2,1,3,1,5,5,2,29,2,1,0,0,3,4,3,2,1,1,0,1,0,1,0,0,0
4734,16,1,3,3,2,3,3,4,5,1,3,2,19,7,0,1,1,2,4,1,1,0,1,0,0,0,0,0,0,0
4735,15,2,0,3,2,3,4,2,1,4,3,2,14,6,1,0,1,4,2,2,2,1,1,0,0,1,1,0,0,0
4736,17,0,1,1,1,2,1,5,3,4,5,2,4,19,0,1,1,0,1,3,1,1,1,1,0,1,1,1,1,1
4737,17,1,0,2,2,3,2,1,4,5,4,3,13,7,0,1,1,0,2,1,2,0,1,0,0,0,0,0,0,0
4738,15,0,0,2,6,0,4,5,3,4,2,1,1,14,0,1,1,3,2,3,0,0,0,1,0,0,0,1,0,1
4739,17,3,1,1,3,2,2,4,3,5,4,4,22,4,0,0,0,1,3,3,0,1,1,1,1,1,0,1,1,0
4740,18,3,2,3,4,1,2,5,1,1,2,4,8,11,1,1,1,4,0,1,2,0,0,1,0,0,0,1,0,1
4741,15,4,2,2,6,0,3,4,4,5,2,1,8,11,0,0,1,1,2,1,2,1,0,1,0,0,0,1,1,1
4742,16,0,1,4,3,2,2,3,5,5,5,4,22,2,0,0,1,4,3,0,1,1,0,0,0,1,1,0,0,0
4743,18,3,3,2,2,0,5,3,5,1,4,3,6,14,1,0,1,4,1,3,1,0,0,1,1,1,1,0,1,1
4744,15,1,4,1,4,1,2,2,2,1,5,1,7,13,1,1,1,2,3,1,2,1,0,1,1,0,1,1,0,1
4745,16,4,0,2,10,0,1,1,3,1,4,4,4,20,0,1,1,3,2,0,0,1,0,1,0,1,0,1,1,1
4746,17,2,4,1,7,1,3,3,3,2,3,5,0,17,1,0,0,2,1,1,0,1,0,1,1,1,0,1,1,1
4747,16,0,1,2,6,1,3,2,2,4,1,3,15,11,1,0,1,1,3,0,2,0,0,1,1,0,0,1,0,1
4748,18,3,0,3,4,3,5,1,1,3,4,4,11,10,1,0,0,1,2,0,1,1,1,0,0,1,0,0,1,1
4749,17,1,4,2,4,0,3,2,5,2,4,3,9,12,0,0,0,0,1,1,2,1,0,1,1,0,0,1,0,1
4750,15,0,2,2,5,1,3,3,5,2,3,1,9,11,1,0,1,2,1,1,2,1,0,1,1,1,0,1,0,1
4751,17,1,3,4,1,1,4,1,2,4,3,1,28,3,0,1,1,2,0,3,0,0,1,0,1,0,0,1,0,0
4752,15,4,4,1,6,0,4,3,2,2,2,1,10,14,0,1,0,2,2,3,0,0,0,1,0,1,1,1,0,1
4753,15,3,3,4,1,2,4,4,2,5,1,4,25,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0
4754,16,3,2,3,3,3,5,1,4,4,1,2,18,5,0,0,0,2,1,1,1,1,1,0,0,1,0,0,1,0
4755,16,4,4,4,3,2,3,2,3,5,1,3,18,9,1,0,1,2,1,3,2,0,1,0,1,0,1,0,0,0
4756,16,1,1,4,3,0,3,4,5,5,4,4,28,4,0,1,0,2,3,0,2,0,0,0,0,1,1,0,1,0
4757,18,0,0,3,7,2,3,2,1,3,4,3,2,18,1,1,1,2,0,3,2,1,1,1,1,1,1,1,1,1
4758,18,1,2,4,3,3,2,3,4,5,5,5,14,6,0,0,1,1,4,0,2,0,1,0,1,1,0,0,0,0
4759,16,0,3,3,1,2,3,3,3,5,2,1,26,0,1,0,0,3,2,3,0,1,1,0,0,1,0,1,1,0
4760,18,4,3,2,5,2,3,4,4,1,3,1,4,15,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1
4761,17,2,2,1,4,1,1,4,3,1,3,2,15,11,1,1,1,2,1,2,1,1,0,1,1,1,1,1,0,1
4762,17,0,1,4,2,2,1,1,2,5,3,1,12,7,0,0,0,4,3,2,1,1,1,0,1,1,1,0,1,0
4763,18,3,1,3,3,2,3,2,1,3,5,5,28,3,0,0,0,4,2,0,1,1,0,0,0,1,1,0,1,0
4764,18,3,3,3,2,3,2,5,2,1,5,3,12,7,1,0,1,0,2,2,0,0,1,1,0,1,1,0,0,0
4765,17,3,2,3,1,3,2,3,5,5,4,4,12,8,0,1,0,1,3,2,2,1,1,0,1,0,1,0,0,0
4766,15,1,2,1,8,1,5,5,5,1,5,1,22,17,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
4767,17,1,0,3,1,2,5,5,5,4,5,4,15,8,0,1,0,0,4,2,1,1,1,0,0,0,1,1,0,0
4768,17,1,3,3,1,1,3,4,5,2,3,2,24,2,1,0,0,4,3,3,2,1,1,0,1,0,1,1,0,0
4769,18,3,1,3,2,2,4,2,4,4,5,1,3,8,0,0,0,1,4,3,0,1,1,0,1,0,0,0,1,0
4770,17,0,4,4,2,2,2,5,1,5,2,2,23,1,0,1,0,3,0,3,0,1,1,0,1,1,0,0,0,0
4771,18,3,1,2,6,0,4,2,1,4,5,3,9,12,1,0,1,1,2,1,1,1,0,1,1,0,1,0,1,1
4772,18,0,1,2,4,0,5,4,5,3,1,3,21,11,1,1,0,0,1,3,1,0,0,1,0,1,1,1,1,1
4773,16,1,4,4,1,2,2,5,3,3,5,5,12,6,1,0,1,2,4,2,1,0,1,0,0,0,1,1,1,0
4774,17,2,3,2,3,0,4,5,2,1,4,1,2,16,1,1,1,0,1,2,0,0,0,1,0,1,1,1,0,1
4775,15,1,0,3,3,1,3,3,5,5,2,4,9,9,1,0,0,1,0,3,1,1,1,0,1,1,1,0,0,0
4776,16,4,1,1,5,1,4,5,3,3,5,1,4,15,0,1,0,4,4,1,2,0,0,1,1,1,1,1,0,1
4777,18,0,1,2,5,1,5,1,1,1,4,3,7,12,0,1,0,1,1,3,0,0,0,1,0,0,1,0,1,1
4778,18,2,3,1,10,1,2,4,2,5,2,2,0,19,0,0,0,3,1,1,0,1,0,1,1,1,0,1,0,1
4779,15,1,3,2,2,3,2,1,1,5,5,5,18,6,1,1,0,2,0,1,2,0,1,0,1,0,1,1,0,0
4780,18,2,2,2,5,0,2,5,1,4,2,4,7,11,0,0,1,2,3,3,2,1,0,1,1,1,0,1,1,1
4781,17,3,3,4,3,3,3,5,4,1,1,2,22,3,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0
4782,16,0,3,1,7,0,2,1,2,3,3,4,0,17,1,0,1,1,4,2,1,1,0,1,1,1,1,1,1,1
4783,18,4,1,4,1,3,4,3,4,4,5,5,29,4,0,0,1,4,4,3,0,1,1,1,1,0,1,1,0,0
4784,18,3,0,4,1,3,1,3,5,3,2,5,11,8,1,0,1,3,2,2,1,0,1,0,0,0,0,0,0,0
4785,15,2,1,1,6,1,1,1,2,3,4,4,3,14,1,0,1,0,1,1,2,1,0,1,0,1,0,1,0,1
4786,17,1,3,3,1,2,3,1,3,2,1,3,20,6,0,1,0,1,4,0,1,0,1,0,0,1,0,0,0,0
4787,18,0,2,3,3,3,4,4,1,1,3,2,27,1,1,0,0,4,3,3,2,0,1,0,1,1,0,0,0,0
4788,15,4,0,4,3,2,3,3,1,4,4,2,20,9,1,0,1,1,3,0,1,1,1,0,0,1,1,1,0,0
4789,18,1,2,2,6,0,1,2,4,1,1,1,4,14,0,0,1,4,0,0,1,0,0,0,1,1,1,0,1,1
4790,15,4,4,3,1,3,2,5,4,1,5,2,19,4,1,0,0,1,4,0,2,1,1,0,0,1,0,0,0,0
4791,15,0,2,3,3,3,1,5,4,1,4,3,27,1,1,0,1,1,4,0,1,1,1,1,0,0,1,0,0,0
4792,17,2,2,3,4,0,1,1,2,4,2,3,24,13,0,1,0,0,2,2,0,1,0,1,0,1,1,1,1,1
4793,18,4,3,2,7,0,1,2,1,1,1,4,0,17,0,0,1,1,2,3,1,0,0,1,0,0,0,1,1,1
4794,17,0,3,4,3,2,3,3,3,3,1,1,22,2,0,1,0,1,2,2,0,1,1,0,1,0,0,1,0,0
4795,15,4,3,4,3,2,5,3,2,1,5,2,29,2,0,1,1,0,4,1,2,0,1,0,1,1,1,0,0,0
4796,16,1,3,1,4,1,3,3,1,2,1,2,14,12,1,0,1,0,0,3,1,0,0,1,1,1,1,1,0,1
4797,18,4,3,2,8,2,5,1,5,3,3,5,0,17,1,0,1,2,0,3,1,1,0,1,0,0,0,1,1,1
4798,16,1,2,3,9,0,3,1,5,1,2,4,2,18,0,1,0,2,0,2,0,1,1,1,1,0,1,1,0,1
4799,18,1,4,3,3,2,1,5,4,5,5,1,15,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
4800,17,0,3,4,3,3,2,5,4,5,3,3,10,10,1,1,0,3,3,0,2,0,1,0,0,1,0,0,0,1
4801,17,3,4,4,2,3,4,3,4,1,5,2,14,3,0,0,1,4,4,1,0,1,1,0,1,1,1,0,1,0
4802,17,4,4,1,6,1,5,5,1,3,5,2,25,11,0,1,1,0,1,2,0,1,0,1,0,0,0,1,0,1
4803,17,2,1,4,3,3,3,5,4,5,2,5,28,0,1,1,1,2,4,2,0,1,1,1,0,0,1,0,1,0
4804,17,1,1,4,3,2,2,3,3,5,1,5,20,3,0,0,1,1,0,2,1,1,1,0,0,1,1,0,1,0
4805,16,3,0,3,3,2,4,1,3,4,5,2,26,1,0,1,1,0,3,0,1,1,1,0,0,0,1,0,1,0
4806,17,1,1,1,5,1,2,5,5,2,4,2,7,12,0,0,1,0,3,3,1,0,0,1,0,1,1,1,1,1
4807,15,3,3,2,5,0,5,1,2,2,2,5,10,15,1,1,0,2,4,1,1,0,0,1,1,1,1,1,0,1
4808,15,3,4,1,4,0,5,2,1,5,2,3,6,13,0,0,0,2,1,1,1,0,0,1,1,0,1,0,1,1
4809,16,2,0,2,4,0,4,1,2,4,4,2,6,11,1,1,0,3,0,0,0,1,0,1,0,1,1,1,0,1
4810,18,3,1,4,2,2,4,4,4,5,2,4,20,5,1,0,1,2,3,2,0,1,1,0,0,1,1,0,0,0
4811,15,2,2,3,4,3,5,4,1,2,5,2,25,0,1,0,0,2,0,1,1,1,0,0,1,0,1,0,1,0
4812,18,0,0,1,10,0,5,3,4,5,3,4,22,18,0,1,1,2,0,3,1,1,0,1,0,1,1,1,1,1
4813,16,1,3,3,2,3,1,4,2,1,1,5,27,7,0,0,1,1,0,1,2,0,0,0,1,1,1,0,1,0
4814,18,2,4,3,1,3,4,2,5,4,3,3,9,10,0,1,0,0,2,2,2,0,1,0,1,0,0,0,1,1
4815,18,1,3,3,2,0,4,1,3,1,2,1,18,6,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
4816,18,4,3,3,4,1,5,1,3,5,4,1,26,18,0,0,1,2,0,2,2,0,0,1,0,1,1,1,1,1
4817,18,0,2,3,3,3,3,5,3,4,2,1,19,9,1,0,1,3,1,3,0,1,1,0,0,1,0,0,1,0
4818,16,4,2,1,2,1,1,5,1,1,2,5,3,17,1,0,1,2,1,0,2,0,0,1,1,0,1,1,1,1
4819,15,4,4,1,3,2,3,5,4,3,2,5,13,7,1,0,1,3,2,2,1,1,1,0,1,1,1,0,0,0
4820,17,3,1,2,10,3,5,1,3,5,1,2,1,20,0,0,0,0,2,2,1,0,0,1,0,0,1,1,1,1
4821,18,3,3,3,1,2,1,1,4,5,2,3,20,6,1,0,0,3,0,1,0,0,1,0,0,1,1,0,1,0
4822,15,4,1,3,1,0,1,5,3,5,2,3,28,0,1,1,1,3,3,0,0,1,0,0,1,0,0,1,1,0
4823,15,3,4,2,6,1,5,1,2,2,2,2,8,13,0,1,1,4,3,2,0,1,0,1,1,0,1,1,1,1
4824,16,1,3,1,7,2,2,2,5,1,4,3,1,18,0,0,0,3,4,1,0,1,0,1,1,1,0,1,0,1
4825,15,3,1,3,4,2,2,5,4,1,5,3,26,3,1,0,0,3,3,3,2,1,1,0,1,0,1,0,1,0
4826,16,4,3,3,3,2,4,4,1,2,2,2,16,8,1,0,0,1,3,0,1,0,1,0,0,1,1,0,0,0
4827,18,3,2,1,4,2,5,5,3,4,2,5,9,10,0,1,1,0,1,1,2,1,1,0,1,1,1,1,1,1
4828,18,3,2,3,1,3,5,4,2,4,2,1,23,3,0,0,0,2,4,0,1,0,1,0,0,0,1,0,0,0
4829,17,2,0,1,5,1,3,3,3,5,1,2,4,14,0,1,0,4,4,2,1,0,0,1,1,1,1,1,1,1
4830,17,2,4,1,9,0,5,4,5,5,4,2,3,18,0,0,1,3,1,1,2,0,0,1,1,0,0,1,1,1
4831,17,4,1,3,2,0,2,2,3,4,3,1,29,1,1,0,1,1,3,3,0,0,1,1,1,1,0,0,1,0
4832,15,1,3,3,3,3,5,1,5,1,5,1,18,4,1,0,0,1,3,3,2,1,1,0,1,0,0,0,1,0
4833,18,0,0,3,3,2,3,2,4,2,2,4,22,6,0,0,1,2,4,1,2,1,1,0,0,0,0,0,0,0
4834,16,0,4,1,6,1,4,3,5,2,3,4,6,13,1,0,0,2,3,1,2,0,0,1,0,1,0,1,0,1
4835,17,4,4,3,3,3,1,2,2,5,3,4,8,9,1,1,0,0,4,0,1,0,1,0,0,1,0,0,1,0
4836,16,1,4,4,2,2,4,2,2,5,1,5,19,6,0,0,1,3,3,1,0,1,1,0,1,1,1,0,1,0
4837,16,1,1,1,9,0,3,3,4,2,1,2,2,18,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1
4838,17,1,2,2,9,0,5,2,1,1,3,4,5,19,1,1,0,4,1,2,2,0,0,1,0,0,1,0,0,1
4839,18,2,0,3,4,2,2,3,2,4,2,5,21,0,1,0,1,0,2,1,2,0,1,0,0,1,0,0,1,0
4840,17,4,1,1,3,1,5,1,4,5,5,1,4,18,0,0,1,3,0,2,1,0,0,1,0,0,0,1,0,1
4841,16,0,3,1,2,0,1,5,4,4,2,4,12,3,0,0,1,2,3,3,1,1,0,0,1,0,1,0,0,0
4842,17,1,1,3,2,3,2,1,2,2,4,2,12,9,1,1,1,3,2,0,0,1,1,0,1,1,0,0,1,0
4843,16,4,3,2,7,1,4,1,4,3,4,3,1,16,0,1,1,2,0,0,2,0,0,1,1,1,1,1,0,1
4844,16,0,3,3,3,1,3,1,4,3,4,5,26,3,0,1,1,3,1,3,1,0,1,0,1,0,1,0,0,0
4845,17,2,4,3,2,2,4,2,3,1,2,5,17,7,0,0,1,4,2,2,1,0,1,0,0,0,1,0,1,0
4846,15,3,1,4,3,2,1,1,4,3,1,1,4,9,1,1,0,0,2,0,1,0,1,0,1,1,0,0,1,0
4847,17,0,2,4,1,3,1,3,2,3,3,1,13,4,1,1,1,2,1,3,1,0,1,0,1,1,0,0,0,0
4848,15,0,3,3,2,1,5,3,2,3,3,1,18,9,0,1,0,4,0,3,2,0,1,0,1,0,1,0,1,0
4849,16,0,4,2,3,2,5,3,2,3,2,4,18,6,1,0,1,1,2,3,0,1,1,0,0,1,1,0,1,0
4850,16,3,2,3,3,0,5,3,3,5,2,1,12,7,1,1,0,4,1,1,1,1,1,0,1,0,0,0,0,0
4851,15,1,1,3,2,2,1,1,2,4,5,3,9,10,1,1,1,4,0,2,1,1,1,0,1,0,1,0,1,1
4852,16,3,2,3,3,3,2,4,4,5,4,5,23,2,1,0,0,4,3,3,0,1,1,0,1,0,1,0,1,0
4853,15,0,1,4,3,2,4,5,5,4,2,5,16,8,1,0,1,2,4,2,2,1,1,0,1,1,0,0,0,0
4854,15,2,3,4,4,2,4,4,3,4,5,1,20,5,0,0,0,1,3,0,1,0,1,0,0,0,0,0,1,0
4855,16,0,0,3,6,2,3,2,5,2,5,2,20,10,1,1,1,0,3,1,0,1,1,1,0,1,0,0,1,1
4856,18,2,0,1,2,3,3,1,1,4,1,5,24,1,1,1,1,4,4,3,0,0,1,0,0,1,1,0,1,0
4857,15,4,3,3,1,3,2,4,5,1,4,4,13,8,1,1,0,2,3,3,2,1,1,0,1,0,0,0,1,0
4858,17,2,2,2,9,1,5,1,4,3,3,2,0,18,0,0,0,2,3,3,0,0,0,1,1,0,1,1,1,1
4859,17,0,1,4,2,2,5,3,3,3,2,2,26,3,0,1,1,0,1,0,2,0,1,0,0,1,0,0,0,0
4860,16,3,0,1,10,1,2,2,2,3,1,3,0,20,0,0,0,3,1,1,0,0,0,1,1,1,1,1,1,1
4861,18,0,1,2,10,1,4,4,2,2,1,1,2,18,1,0,0,1,0,2,1,0,0,1,0,1,0,0,1,1
4862,16,0,3,3,3,3,5,5,5,5,5,4,21,2,0,1,1,1,2,2,2,1,1,0,0,1,1,1,0,0
4863,18,4,2,1,2,2,4,3,5,2,3,2,24,3,0,1,0,4,0,2,0,1,0,0,1,0,0,0,0,0
4864,15,1,1,1,3,2,1,3,5,2,1,2,25,2,0,1,1,3,1,2,1,1,1,0,0,1,1,0,0,0
4865,15,0,2,2,5,2,3,2,4,1,4,1,6,12,0,0,0,1,1,2,0,0,0,1,0,1,1,1,1,1
4866,15,4,0,3,2,2,5,3,2,3,1,4,26,5,1,0,1,4,4,2,1,0,1,0,1,1,0,0,0,0
4867,15,3,1,3,1,2,3,3,1,5,5,1,9,8,0,1,0,3,4,2,2,1,1,1,1,0,0,0,1,0
4868,17,4,4,3,3,3,2,4,4,5,1,4,24,1,0,0,1,2,1,1,1,0,1,0,1,1,1,0,0,0
4869,17,4,0,2,3,0,1,3,2,2,5,1,1,16,1,1,1,4,3,1,0,1,0,1,0,1,0,0,0,1
4870,16,2,2,2,9,0,5,2,2,4,1,1,4,16,1,1,0,3,0,0,1,0,0,1,1,1,1,1,1,1
4871,18,1,3,3,4,3,5,1,2,4,4,1,14,6,0,1,0,0,1,3,1,0,1,0,1,1,1,0,1,0
4872,15,1,4,2,9,1,4,2,2,5,2,3,0,19,1,0,1,1,1,1,2,0,0,0,1,1,1,1,0,1
4873,15,3,1,4,2,3,3,2,3,5,2,1,23,0,0,0,1,4,4,3,1,0,1,0,1,0,1,0,1,0
4874,18,4,0,2,3,1,1,1,2,1,1,2,18,1,1,1,0,2,0,0,1,1,1,0,1,1,0,0,0,0
4875,18,3,1,3,1,2,4,4,5,5,3,3,22,1,1,1,0,4,0,1,0,0,1,0,1,0,1,1,1,0
4876,16,3,1,3,2,3,1,5,2,5,2,1,29,2,0,0,0,1,2,0,0,1,1,0,1,0,0,0,0,0
4877,18,1,4,2,9,1,1,5,1,3,1,4,0,18,1,1,0,1,1,1,2,0,0,1,1,1,1,1,1,1
4878,15,1,4,2,5,0,2,2,3,4,2,5,13,12,0,0,0,3,2,1,2,1,0,1,1,1,1,1,0,1
4879,15,1,4,4,3,0,2,4,1,2,5,3,27,2,1,1,0,2,4,2,2,1,1,0,1,0,1,0,1,0
4880,15,0,4,1,7,0,4,4,1,1,1,4,5,19,0,0,1,3,2,3,0,1,0,1,0,0,0,1,0,1
4881,15,4,3,1,5,3,4,4,1,4,1,3,12,15,1,1,0,2,3,0,1,0,0,1,0,0,0,1,1,1
4882,15,3,2,4,6,3,4,4,4,4,2,4,10,10,1,0,0,4,1,2,2,1,1,0,0,0,1,0,1,1
4883,16,4,4,1,3,2,1,2,2,2,4,2,8,12,1,1,0,4,1,1,0,1,0,1,0,0,1,1,1,1
4884,15,3,0,3,3,3,5,3,2,5,1,4,20,9,1,0,0,3,0,1,0,0,1,0,1,1,1,0,1,0
4885,16,3,1,2,3,1,2,5,1,2,1,2,6,14,1,0,1,0,2,0,2,1,0,0,1,1,1,1,1,1
4886,15,3,4,4,4,2,5,5,2,3,4,4,6,10,0,0,1,1,0,3,0,0,1,0,0,1,1,0,0,1
4887,17,3,0,4,2,3,3,1,4,5,4,3,23,6,1,0,1,3,2,0,1,1,1,0,1,0,0,0,0,0
4888,17,2,3,1,6,3,2,2,2,4,4,5,26,12,0,1,1,3,2,1,0,1,0,1,1,1,1,1,1,1
4889,17,2,0,3,1,1,3,5,2,5,3,3,28,4,0,0,0,4,4,2,0,1,1,0,1,1,0,0,1,0
4890,17,0,0,2,4,0,3,2,1,5,3,2,10,14,0,0,1,1,2,0,1,0,0,1,1,0,0,1,0,1
4891,16,1,3,1,4,1,4,2,3,1,4,4,4,16,1,1,0,3,0,2,2,1,0,1,1,1,1,1,0,1
4892,16,3,3,3,6,2,1,4,3,3,3,4,10,11,0,0,0,4,2,3,0,1,0,1,0,0,0,1,1,1
4893,18,4,1,2,10,0,5,1,2,1,4,4,26,17,1,1,1,4,2,3,1,0,0,1,0,0,1,1,0,1
4894,15,2,4,3,2,2,3,2,1,1,5,5,11,6,0,0,1,3,1,2,2,0,1,0,0,0,1,0,0,0
4895,17,1,0,4,2,3,4,5,3,1,5,3,26,0,0,0,0,3,1,3,1,0,1,0,0,1,0,0,1,0
4896,16,0,2,3,1,2,1,5,3,5,1,3,19,8,0,0,1,4,1,2,0,0,1,0,0,0,0,0,0,0
4897,15,1,2,1,8,0,2,1,5,3,1,4,0,19,0,0,1,3,3,2,1,0,0,1,0,1,1,1,1,1
4898,15,3,1,1,6,1,3,2,3,5,4,4,7,13,0,0,0,1,1,2,2,0,1,1,0,0,1,1,0,1
4899,16,1,2,4,1,2,4,4,4,3,4,4,21,1,1,0,0,4,3,3,2,0,1,0,0,1,1,0,0,0
4900,17,3,1,4,2,3,4,1,5,5,3,3,0,2,0,1,0,4,3,2,2,1,1,0,0,0,0,0,1,0
4901,18,2,4,2,10,0,4,2,1,1,1,5,4,17,0,1,0,3,0,3,1,1,1,1,1,1,0,1,1,1
4902,15,2,1,1,4,0,2,1,5,5,3,4,9,13,1,0,0,3,1,2,1,1,0,1,1,0,1,1,1,1
4903,18,3,3,1,4,1,1,4,3,1,2,4,1,20,1,0,1,3,2,2,2,0,0,0,1,1,0,1,1,1
4904,17,4,3,3,4,3,5,3,5,5,4,5,21,3,1,1,0,1,4,3,2,1,1,0,0,1,0,0,0,0
4905,17,2,3,3,10,0,5,3,1,5,1,5,0,16,0,1,0,4,2,2,2,0,0,1,0,1,1,1,0,1
4906,18,4,3,1,6,0,3,3,2,2,1,4,3,15,0,0,0,0,1,2,0,1,0,0,0,0,1,1,1,1
4907,17,3,3,1,8,0,1,4,4,2,3,2,2,18,0,0,1,1,2,3,0,1,0,1,0,0,1,1,0,1
4908,15,3,3,1,2,3,3,4,2,2,5,5,21,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0
4909,18,2,3,2,3,2,5,1,1,5,4,5,6,11,0,0,0,4,1,0,2,1,0,1,0,1,1,1,0,1
4910,17,4,3,2,8,0,2,5,2,1,4,3,4,19,0,0,1,0,2,3,0,0,0,1,0,1,0,1,0,1
4911,18,3,3,2,1,0,1,4,4,2,4,1,7,15,1,0,0,4,3,2,2,1,0,1,1,0,1,1,1,1
4912,15,2,4,4,3,2,1,4,1,5,5,4,29,5,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0
4913,17,3,3,2,7,1,3,3,2,5,4,1,2,17,0,0,0,3,0,0,2,0,0,1,0,0,1,1,1,1
4914,15,1,1,1,1,3,3,3,4,2,5,1,18,4,0,0,1,4,0,2,2,0,1,0,0,1,1,0,1,0
4915,17,1,4,2,10,3,2,3,5,3,5,4,1,16,0,1,1,4,0,2,0,0,1,1,1,0,1,1,1,1
4916,16,2,2,2,6,0,1,5,2,2,3,3,8,14,0,1,0,3,4,1,1,1,0,1,0,1,1,1,1,1
